fid,iid,rep,alg_B8,alg_B16,alg_B24,alg_B32,alg_B40,alg_B48,alg_B56,alg_B64,alg_B72,alg_B80,alg_B88,alg_B96,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
16,3,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,PSO,PSO,PSO,PSO,MLSL,BFGS,PSO,BFGS,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,DE,Same
16,3,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,DE,Non-elitist,DE,BFGS,Same,MLSL,Non-elitist,Same,Same,BFGS,PSO,DE,PSO,Same,DE,Same,Same
16,3,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,3,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,MLSL,Non-elitist,MLSL,DE,BFGS,MLSL,Non-elitist,BFGS,BFGS,Same,Same
16,3,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,Same
16,3,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,PSO,PSO,PSO,MLSL,Non-elitist,Non-elitist,DE,BFGS,PSO,PSO,Non-elitist,Non-elitist,DE,Same,MLSL,BFGS,BFGS,Same
16,3,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Same,Non-elitist,Non-elitist,BFGS,Same,PSO,BFGS,BFGS,Same,Same,DE,BFGS,BFGS,Same
16,3,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,PSO,Same,MLSL,Non-elitist,DE,DE,PSO,BFGS,BFGS,PSO,BFGS,Non-elitist,Same
16,3,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,PSO,Same
16,3,14,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,MLSL,PSO,Same,DE,BFGS,BFGS,BFGS,Same
16,3,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,MLSL,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Same
16,3,16,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,Non-elitist,Non-elitist,DE,PSO,Non-elitist,PSO,PSO,PSO,Same,Same,MLSL,MLSL,BFGS,Same,BFGS,DE,Same,Same,MLSL,MLSL,Same
16,3,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,BFGS,DE,PSO,PSO,Same,BFGS,Same
16,3,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,Same
16,3,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,DE,DE,Same,Same,BFGS,PSO,PSO,Same,Same,PSO,Non-elitist,Same,MLSL,DE,Same,Same
16,4,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,PSO,PSO,Same
16,4,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,DE,PSO,PSO,BFGS,Non-elitist,Non-elitist,Same,Same,Non-elitist,Same,Non-elitist,Same,BFGS,Same,Same
16,4,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,MLSL,DE,PSO,PSO,PSO,BFGS,DE,BFGS,BFGS,PSO,MLSL,PSO,PSO,MLSL,PSO,Same
16,4,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Same
16,4,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,4,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Same,Same,PSO,PSO,PSO,MLSL,MLSL,DE,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Same
16,4,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,DE,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,Same
16,4,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Same,PSO,Non-elitist,PSO,PSO,PSO,PSO,Same,PSO,PSO,BFGS,BFGS,BFGS,Same,BFGS,BFGS,Same
16,4,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,4,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,DE,PSO,BFGS,BFGS,PSO,PSO,PSO,DE,DE,Same,Same
16,4,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,DE,PSO,PSO,PSO,MLSL,MLSL,Same,BFGS,Same
16,4,11,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,Same
16,4,12,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,DE,PSO,PSO,PSO,PSO,MLSL,MLSL,DE,PSO,PSO,PSO,Non-elitist,PSO,Same,Same
16,4,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Same,DE,PSO,MLSL,DE,BFGS,BFGS,BFGS,BFGS,PSO,PSO,BFGS,PSO,MLSL,Same
16,4,14,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Same,PSO,Non-elitist,PSO,PSO,PSO,DE,DE,PSO,MLSL,DE,BFGS,PSO,MLSL,PSO,Non-elitist,BFGS,Same
16,4,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,MLSL,PSO,PSO,DE,DE,DE,DE,BFGS,PSO,PSO,PSO,PSO,DE,BFGS,Same
16,4,16,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,BFGS,PSO,PSO,BFGS,PSO,PSO,PSO,MLSL,BFGS,MLSL,Same
16,4,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,MLSL,MLSL,DE,MLSL,BFGS,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,Same
16,4,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,Same
16,4,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,PSO,PSO,PSO,PSO,MLSL,MLSL,PSO,PSO,Same,PSO,DE,Same
16,5,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,DE,Non-elitist,DE,Non-elitist,PSO,PSO,DE,Non-elitist,PSO,BFGS,PSO,PSO,BFGS,BFGS,MLSL,Same
16,5,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Same,Same,BFGS,BFGS,Non-elitist,DE,Non-elitist,DE,MLSL,DE,MLSL,BFGS,DE,Same,Same
16,5,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,DE,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,Same
16,5,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,DE,Same
16,5,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Same,PSO,MLSL,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Non-elitist,Non-elitist,PSO,DE,BFGS,Same
16,5,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,MLSL,Same,Non-elitist,Same,Same,BFGS,BFGS,BFGS,PSO,MLSL,MLSL,MLSL,Same
16,5,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,DE,DE,PSO,PSO,Same,BFGS,PSO,PSO,DE,Same
16,5,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,DE,PSO,BFGS,BFGS,PSO,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Same
16,5,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,MLSL,Non-elitist,BFGS,BFGS,BFGS,DE,MLSL,MLSL,PSO,Same,Same,MLSL,PSO,Same
16,5,14,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,PSO,PSO,BFGS,Same,BFGS,BFGS,BFGS,Non-elitist,BFGS,Same,Non-elitist,Same
16,5,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Same,DE,BFGS,BFGS,BFGS,Non-elitist,MLSL,PSO,Non-elitist,BFGS,BFGS,BFGS,PSO,MLSL,Same,Same
16,5,16,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,BFGS,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same
16,5,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,DE,PSO,BFGS,Non-elitist,DE,PSO,BFGS,BFGS,Same,PSO,PSO,MLSL,Same
16,5,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Same,PSO,PSO,PSO,PSO,MLSL,BFGS,BFGS,BFGS,MLSL,DE,PSO,MLSL,Same
16,5,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Same,Non-elitist,PSO,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,DE,Same
17,1,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Same,DE,Same,Same,Same
17,1,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Same,PSO,PSO,Same,MLSL,BFGS,Same,BFGS,BFGS,BFGS,MLSL,MLSL,PSO,Same,Same,Same
17,1,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,Same,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,DE,Same
17,1,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Same,PSO,DE,PSO,Same
17,1,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,PSO,PSO,MLSL,PSO,Same
17,1,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,DE,MLSL,PSO,BFGS,MLSL,BFGS,Same,MLSL,Same,Same,MLSL,Same,Same
17,1,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,MLSL,PSO,BFGS,Same,Same
17,1,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,MLSL,PSO,PSO,BFGS,PSO,MLSL,BFGS,MLSL,MLSL,BFGS,PSO,PSO,PSO,BFGS,BFGS,BFGS,Same
17,1,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,Same,PSO,Same,Same,Same
17,1,9,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,Same,BFGS,Non-elitist,PSO,BFGS,BFGS,PSO,MLSL,PSO,BFGS,Non-elitist,Same
17,1,10,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,MLSL,MLSL,Same
17,1,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Same,BFGS,Non-elitist,PSO,BFGS,BFGS,BFGS,DE,DE,MLSL,BFGS,BFGS,Same
17,1,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,PSO,BFGS,BFGS,BFGS,Non-elitist,PSO,Non-elitist,BFGS,BFGS,BFGS,Same,Same
17,1,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,BFGS,PSO,BFGS,MLSL,BFGS,Same,Non-elitist,BFGS,BFGS,Same,BFGS,Non-elitist,BFGS,MLSL,Same
17,1,14,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,DE,PSO,BFGS,PSO,BFGS,BFGS,BFGS,MLSL,MLSL,PSO,MLSL,Same,Same
17,1,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,Same,BFGS,BFGS,Same,BFGS,BFGS,Same,Same
17,1,16,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,MLSL,PSO,DE,BFGS,BFGS,Same
17,1,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,MLSL,MLSL,PSO,BFGS,PSO,MLSL,DE,Non-elitist,MLSL,MLSL,Same
17,1,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,PSO,Same,BFGS,Same,Same
17,1,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,MLSL,PSO,PSO,PSO,PSO,MLSL,MLSL,DE,Non-elitist,PSO,MLSL,MLSL,MLSL,DE,MLSL,Same,Same
17,2,0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same,Non-elitist,DE,Non-elitist,DE,Same
17,2,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,Same,Same,BFGS,Same,Non-elitist,Same
17,2,2,MLSL,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Non-elitist,Same,BFGS,PSO,Non-elitist,BFGS,PSO,Same,Non-elitist,PSO,DE,Same
